업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
일반음식점,1996-06-29,맥주여행,서울특별시 강남구 선릉로93길 9 (역삼동),서울특별시 강남구 역삼동 705번지 15호  ,255.74,  02- 563-5955,2012-11-28,6150,135-922,2012-01-09,분식
일반음식점,1996-01-04,논현사철탕,서울특별시 강남구 언주로148길 14 (논현동),서울특별시 강남구 논현동 98번지 12호  ,39.97,  02-3443-9890,1996-01-04,6057,135-819,1996-01-04,정종/대포집/소주방
일반음식점,1996-12-30,밥사랑,서울특별시 강남구 논현로76길 34 (역삼동),서울특별시 강남구 역삼동 733번지 16호  ,23.1,  02- 555-6898,2011-10-07,6224,135-514,1996-12-30,분식
일반음식점,1996-11-19,백암왕순대,서울특별시 강남구 도곡로 175 (역삼동),서울특별시 강남구 역삼동 799번지 21호  ,35.6,  02- 562-2532,2005-01-19,6256,135-930,1996-11-19,분식
일반음식점,1996-10-31,정원 버섯탕,서울특별시 강남구 봉은사로108길 23  1층 (삼성동),서울특별시 강남구 삼성동 165번지 13호  ,138.71,  02-3445-2880,2009-06-12,6172,135-881,2015-10-23,분식
일반음식점,1996-10-02,가나홀하우스,서울특별시 강남구 광평로10길 15 (일원동),서울특별시 강남구 일원동 734번지 0호  ,12.3,  02- 445-6646,1996-10-02,6360,135-947,1996-10-02,분식
일반음식점,1996-08-31,미트 프레시,서울특별시 강남구 강남대로102길 11 (역삼동),서울특별시 강남구 역삼동 813번지 18호  ,118.02,018 -287 -5444,2014-02-24,6123,135-931,1996-08-31,경양식
일반음식점,1996-09-05,투다리,서울특별시 강남구 영동대로85길 20-2 (대치동),서울특별시 강남구 대치동 945번지 17호  ,54.52,  02- 564-9793,2015-03-19,6181,135-846,1996-09-05,분식
일반음식점,1996-08-29,밥통직화구이,서울특별시 강남구 선릉로129길 9-6 (논현동 지하1층),서울특별시 강남구 논현동 242번지 16호 지하1층 ,139.11,  02- 544-6214,2016-11-11,6099,135-830,2009-12-30,분식
일반음식점,1996-07-25,토크쇼,서울특별시 강남구 일원로5길 3 (일원동),서울특별시 강남구 일원동 683번지 17호  ,44.55,  02- 445-3769,2002-08-27,6343,135-516,1996-07-25,한식
일반음식점,1996-08-02,경도옥,서울특별시 강남구 테헤란로 517  지하동 1층호 (삼성동 현대백화점),서울특별시 강남구 삼성동 159번지 7호 현대백화점 지하동 1층호,32.29,  02- 558-2337,2007-10-17,6164,135-730,1996-08-02,분식
일반음식점,1996-07-20,온누리농장,서울특별시 강남구 도곡로 113 (역삼동 지상1층),서울특별시 강남구 역삼동 838번지 10호 지상1층 ,89.25,  02- 501-4997,2012-09-12,6253,135-937,2001-09-03,일식
일반음식점,1996-06-19,오리지날시카고 강남역점,서울특별시 강남구 강남대로98길 8 (역삼동 지상2 3층),서울특별시 강남구 역삼동 817번지 0호 지상2 3층 ,222.5,  02-   0-0000,2013-03-21,6129,135-931,2007-11-23,경양식
일반음식점,1996-07-01,글라스커피,서울특별시 강남구 테헤란로 534 (대치동),서울특별시 강남구 대치동 946번지 1호  ,138.04,  02- 508-3020,2012-10-05,6181,135-846,1996-07-01,경양식
일반음식점,1996-05-16,개미분식,서울특별시 강남구 학동로30길 43 (논현동),서울특별시 강남구 논현동 220번지 9호  ,34.04,  02-   0-0000,1996-05-16,6106,135-829,1996-05-16,분식
일반음식점,1996-05-27,명동관전복세상,서울특별시 강남구 남부순환로 2912 (대치동 센트럴500지하1층103 104호),서울특별시 강남구 대치동 500번지 0호 센트럴500지하1층103 104호 ,216.91,  02- 563-8882,2010-01-26,6289,135-280,2002-12-13,한식
일반음식점,1996-05-02,일번지분식,서울특별시 강남구 일원로5길 8 (일원동),서울특별시 강남구 일원동 682번지 1호  ,28.72,  02-3411-0578,1996-05-02,6343,135-516,1996-05-02,분식
일반음식점,1996-03-23,독도참치,서울특별시 강남구 압구정로30길 17 (신사동 지상1층111호 112호),서울특별시 강남구 신사동 609번지 0호 지상1층111호 112호 ,92.21,  02- 919-5569,2006-10-27,6022,135-894,2005-01-07,분식
일반음식점,1996-04-13,커피니(역삼점),서울특별시 강남구 언주로 405 (역삼동 111호),서울특별시 강남구 역삼동 730번지 5호 111호 ,38.14,010 -4144-9333,2011-07-27,6225,135-921,1996-04-13,한식
일반음식점,1996-04-17,김밥타운,서울특별시 강남구 선릉로 402 (대치동),서울특별시 강남구 대치동 907번지 15호  ,41.36,  02- 567-1365,2001-10-25,6198,135-841,1996-04-17,분식
일반음식점,1996-04-18,하나우동,서울특별시 강남구 논현로171길 12 (신사동 지상1층),서울특별시 강남구 신사동 578번지 5호 지상1층 ,49.5,  02- 546-3051,1998-12-16,6030,135-892,1996-04-18,분식
일반음식점,1996-03-13,가온국시,서울특별시 강남구 삼성로 634 (삼성동),서울특별시 강남구 삼성동 65번지 5호  ,34,  02-3443-1629,2013-12-27,6084,135-870,1996-03-13,분식
일반음식점,1996-02-29,명동 할머니 국수,서울특별시 강남구 영동대로86길 27 (대치동),서울특별시 강남구 대치동 997번지 12호  ,59.1,  02- 539-6923,2010-06-30,6175,135-502,1996-02-29,분식
일반음식점,1996-01-08,옥산부페,서울특별시 강남구 봉은사로 120 (역삼동),서울특별시 강남구 역삼동 602번지 0호  ,1206.75,  02-3451-8133,2015-11-05,6124,135-907,1996-01-08,한식
일반음식점,1996-11-23,와바삼성1호점,서울특별시 강남구 삼성로92길 23 (삼성동),서울특별시 강남구 삼성동 158번지 7호  ,71.42,  02- 561-4170,2014-11-18,6169,135-880,1996-11-23,일식
일반음식점,1996-12-06,수현의 탕의시대,서울특별시 강남구 강남대로112길 31  1층 (논현동),서울특별시 강남구 논현동 197번지 21호 1층 ,126.08,010 -5752-5121,2013-02-06,6120,135-827,1996-12-06,한식
일반음식점,1996-10-26,둥굴관,서울특별시 강남구 강남대로92길 19 (역삼동),서울특별시 강남구 역삼동 819번지 6호  ,127.68,  02- 538-7005,2009-05-08,6134,135-932,1996-10-26,한식
일반음식점,1996-11-14,통큰소한마리,서울특별시 강남구 봉은사로112길 22 (삼성동),서울특별시 강남구 삼성동 165번지 11호  ,195,  02- 558-8831,2012-03-15,6172,135-881,1996-11-14,한식
일반음식점,1996-04-29,가덕도횟집,서울특별시 강남구 언주로81길 13 (역삼동 진일빌딩(신사동626-80에서`00.3.23이전)),서울특별시 강남구 역삼동 722번지 3호 진일빌딩(신사동626-80에서`00.3.23이전) ,156.89,  02- 539-5303,1996-04-29,6222,135-920,1996-04-29,일식
일반음식점,1996-05-15,한라식당,서울특별시 강남구 삼성로 563 (삼성동),서울특별시 강남구 삼성동 119번지 18호  ,114.55,  02- 508-6254,1996-05-15,6154,135-509,1996-05-15,일식
일반음식점,1996-05-20,여수바다장어,서울특별시 강남구 테헤란로47길 17 (역삼동),서울특별시 강남구 역삼동 704번지 44호  ,93.33,  02-3452-3777,2010-06-08,6148,135-513,1996-05-20,한식
일반음식점,1996-06-07,오징어청춘,서울특별시 강남구 삼성로96길 7 (삼성동),서울특별시 강남구 삼성동 156번지 7호  ,102.69,  02- 538-3004,2016-03-25,6167,135-879,1996-06-07,일식
일반음식점,1996-12-30,감성캠핑맥주창고,서울특별시 강남구 강남대로98길 12 (역삼동),서울특별시 강남구 역삼동 817번지 2호  ,86.95,  02- 561-9779,2013-05-13,6129,135-931,1996-12-30,경양식
일반음식점,1996-12-14,화로호프,서울특별시 강남구 언주로148길 14 (논현동),서울특별시 강남구 논현동 98번지 12호  ,154.44,  02- 540-1123,2014-12-11,6057,135-819,2001-07-26,경양식
일반음식점,1996-12-11,인성참치포이동점,서울특별시 강남구 개포로 240 (개포동),서울특별시 강남구 개포동 1217번지 6호  ,34.09,  02- 575-0401,2002-12-16,6308,135-962,1996-12-11,일식
일반음식점,1996-11-06,육쌈냉면,서울특별시 강남구 테헤란로1길 44 (역삼동),서울특별시 강남구 역삼동 619번지 17호  ,151.39,  02- 558-2151,2012-07-05,6129,135-908,1996-11-06,경양식
일반음식점,1996-11-09,돈우마루,서울특별시 강남구 일원로9길 22 (일원동),서울특별시 강남구 일원동 666번지 0호  ,102.16,  02- 451-0502,2011-02-15,6343,135-945,1996-11-09,한식
일반음식점,1996-11-09,판도라,서울특별시 강남구 압구정로12길 27 (신사동),서울특별시 강남구 신사동 546번지 3호  ,109.09,  02- 543-1424,2003-05-28,6029,135-889,1996-11-09,경양식
일반음식점,1996-10-19,삼통 치킨,서울특별시 강남구 테헤란로1길 44 (역삼동),서울특별시 강남구 역삼동 619번지 17호  ,129.36,  02- 555-8850,2003-12-02,6129,135-908,1996-10-19,경양식
일반음식점,1996-10-12,카사,서울특별시 강남구 논현로114길 8 (논현동),서울특별시 강남구 논현동 234번지 1호  ,73.45,010 -6543-6920,2015-09-14,6109,135-830,1996-10-12,경양식
일반음식점,1996-10-19,챕터1(Chapter1),서울특별시 강남구 논현로175길 101 (신사동),서울특별시 강남구 신사동 525번지 19호  ,112.15,--,2016-11-21,6028,135-888,1996-10-19,경양식
일반음식점,1996-10-07,참치공방,서울특별시 강남구 강남대로78길 18  2층 (역삼동),서울특별시 강남구 역삼동 831번지 27호  ,216.77,  02- 562-7123,2016-11-07,6242,135-936,2016-11-07,경양식
일반음식점,1996-10-08,디오니소스,서울특별시 강남구 삼성로61길 48 (대치동),서울특별시 강남구 대치동 934번지 18호  ,38.04,  02- 566-8388,1997-10-25,6208,135-998,1996-10-08,경양식
일반음식점,1996-10-11,피플족발,서울특별시 강남구 일원로5길 6 (일원동),서울특별시 강남구 일원동 682번지 0호  ,66.93,  02-3411-3056,1996-10-11,6343,135-516,1996-10-11,경양식
일반음식점,1996-09-20,산타마리아,서울특별시 강남구 선릉로145길 15 (논현동),서울특별시 강남구 논현동 99번지 6호  ,167.16,  02-3445-2154,2010-11-11,6056,135-819,1996-09-20,경양식
일반음식점,1996-09-03,알펜,서울특별시 강남구 학동로37길 19 (논현동),서울특별시 강남구 논현동 83번지 18호  ,179.82,  02- 514-8886,2011-08-12,6053,135-818,1996-09-03,경양식
일반음식점,1996-07-09,룽청,서울특별시 강남구 강남대로94길 59 (역삼동),서울특별시 강남구 역삼동 636번지 15호  ,138.24,  02- 565-1318,2016-07-01,6130,135-908,1996-07-09,중국식
일반음식점,1996-07-02,크리스탈스카이라운지,서울특별시 강남구 강남대로 390 (역삼동 미진프라자21층),서울특별시 강남구 역삼동 825번지 미진프라자21층 ,473.6,  02-    -    ,2010-11-02,6232,135-934,1996-07-02,경양식
일반음식점,1996-06-26,빌리지,서울특별시 강남구 논현로150길 18 (논현동),서울특별시 강남구 논현동 65번지 3호  ,71.58,010 -9925-5542,2012-08-03,6049,135-816,2001-07-16,경양식
일반음식점,1996-06-29,박신희하우스,서울특별시 강남구 테헤란로19길 7 (역삼동),서울특별시 강남구 역삼동 647번지 12호  ,128.37,  02- 556-2421,1996-06-29,6133,135-911,1996-06-29,경양식
일반음식점,1996-06-21,치킨뱅이,서울특별시 강남구 도산대로11길 4 (신사동),서울특별시 강남구 신사동 537번지 13호  ,69.76,  02- 517-2011,2008-10-27,6035,135-889,1996-06-21,경양식
일반음식점,1996-06-13,브라운 치킨,서울특별시 강남구 삼성로86길 28 (대치동),서울특별시 강남구 대치동 956번지 5호  ,80,010 -7508-7201,2016-02-04,6184,135-847,1996-06-13,경양식
일반음식점,1996-05-18,포엠,서울특별시 강남구 압구정로46길 26 (신사동),서울특별시 강남구 신사동 643번지 26호  ,73.6,  02-    -    ,2000-10-31,6017,135-896,1996-05-18,경양식
일반음식점,1996-05-08,이태리부대찌개 양재점,서울특별시 강남구 남부순환로 2613 (도곡동),서울특별시 강남구 도곡동 957번지 3호  ,143.82,  02-    -    ,2017-02-15,6267,135-860,1996-05-08,한식
일반음식점,1996-05-16,나비,서울특별시 강남구 도산대로13길 15 (신사동),서울특별시 강남구 신사동 536번지 16호  ,96.12,  02- 511-6817,2009-06-30,6035,135-889,1996-05-16,경양식
일반음식점,1996-04-02,왕대박삼겹살,서울특별시 강남구 강남대로 518 (논현동 지상1층),서울특별시 강남구 논현동 164번지 17호 지상1층 ,49.28,  02- 542-7455,2008-11-20,6114,135-825,2009-11-03,경양식
일반음식점,1996-04-08,팔방에프앤비(주),서울특별시 강남구 테헤란로7길 22 (역삼동),서울특별시 강남구 역삼동 635번지 4호  ,632.84,  02- 569-7600,2008-06-05,6130,135-908,1996-04-08,경양식
일반음식점,1996-04-09,마켓오 앤 오비스테카 도곡점,서울특별시 강남구 남부순환로 2745 (도곡동),서울특별시 강남구 도곡동 177번지 2호  ,1083.72,  02-3453-2700,2016-04-11,6274,135-504,1996-04-09,경양식
일반음식점,1996-04-12,생태명가,서울특별시 강남구 역삼로 179 (역삼동 지상1층),서울특별시 강남구 역삼동 747번지 20호 지상1층 ,118,  02- 539-5438,2007-11-07,6247,135-925,1996-04-12,한식
일반음식점,1996-03-15,때때로 비,서울특별시 강남구 언주로147길 10 (논현동),서울특별시 강남구 논현동 63번지 19호  ,126.79,010 -9005-0599,2011-03-17,6048,135-816,1996-03-15,한식
일반음식점,1996-03-15,토마토,서울특별시 강남구 강남대로150길 9 (논현동),서울특별시 강남구 논현동 1번지 7호  ,93.43,  02- 512-7979,2008-08-07,6038,135-811,1996-03-15,경양식
일반음식점,1996-03-14,(주)일미오소뇨, ,서울특별시 강남구 논현동 62번지 12호  ,265.15,  02- 518-5825,2009-08-12, ,135-816,1996-03-14,경양식
일반음식점,1996-03-14,(주)일미오소뇨, ,서울특별시 강남구 논현동 62번지 12호  ,532.57,  02- 518-5825,2009-08-12, ,135-816,1996-03-14,경양식
일반음식점,1996-02-28,한판(ONE PAN),서울특별시 강남구 압구정로22길 10 (신사동),서울특별시 강남구 신사동 572번지 0호  ,203.44,  02- 542-7540,2009-06-02,6030,135-891,1996-02-28,경양식
일반음식점,1996-02-28,김가네,서울특별시 강남구 강남대로150길 12 (논현동),서울특별시 강남구 논현동 16번지 2호  ,105.2,  02- 546-5620,2005-09-20,6038,135-811,1996-02-28,한식
일반음식점,1996-02-29,아리아,서울특별시 강남구 언주로114길 9 (논현동),서울특별시 강남구 논현동 275번지 5호  ,60.94,  02- 517-1129,2014-01-10,6102,135-833,1996-02-29,한식
일반음식점,1996-02-06,생김치오겹살,서울특별시 강남구 선릉로145길 22 (논현동),서울특별시 강남구 논현동 95번지 18호  ,62.66,  02-3443-7727,1996-02-06,6055,135-819,1996-02-06,경양식
일반음식점,1996-02-10,비어테라스,서울특별시 강남구 테헤란로8길 20 (역삼동),서울특별시 강남구 역삼동 824번지 28호  ,74.76,  02- 554-7448,1996-02-10,6233,135-934,1996-02-10,경양식
일반음식점,1996-01-13,우드스탁투,서울특별시 강남구 강남대로96길 19 (역삼동),서울특별시 강남구 역삼동 817번지 22호  ,81.47,  02- 556-9774,1996-06-14,6129,135-931,1996-01-13,경양식
일반음식점,1996-01-23,밸런스버거,서울특별시 강남구 언주로 728 (논현동),서울특별시 강남구 논현동 98번지 2호  ,51.79,  02-    -    ,2017-02-03,6057,135-819,1996-01-23,경양식
일반음식점,1996-01-24,더가든,서울특별시 강남구 봉은사로 120 (역삼동 1층),서울특별시 강남구 역삼동 602번지 4호 1층 ,565.98,  02-3451-8000,2015-11-05,6124,135-907,1996-01-24,경양식
일반음식점,1996-01-03,라베뉴,서울특별시 강남구 언주로133길 17 (논현동),서울특별시 강남구 논현동 85번지 8호  ,176.27,  02- 518-2949,2015-09-11,6053,135-818,1996-01-03,경양식
일반음식점,1996-01-10,엠바,서울특별시 강남구 영동대로85길 9 (대치동),서울특별시 강남구 대치동 947번지 0호  ,203.04,  02- 567-6559,2007-11-23,6182,135-846,1996-01-10,경양식
일반음식점,1985-09-12,자연김밥,서울특별시 강남구 언주로173길 13 (신사동),서울특별시 강남구 신사동 619번지 3호  ,79.75,010 -5124-5883,2013-10-23,6023,135-894,1985-09-12,경양식
일반음식점,1992-08-31,웨스턴빌리지,서울특별시 강남구 도산대로49길 18 (신사동),서울특별시 강남구 신사동 653번지 18호  ,100.8,  02-0515-6002,1999-11-01,6019,135-897,1992-08-31,한식
일반음식점,1996-12-30,금용,서울특별시 강남구 선릉로112길 46 (삼성동),서울특별시 강남구 삼성동 44번지 1호  ,62.4,  02- 451-9476,2016-06-15,6097,135-868,1996-12-30,중국식
일반음식점,1996-10-17,태양1호점,서울특별시 강남구 역삼로19길 5 (역삼동),서울특별시 강남구 역삼동 748번지 29호  ,148.79,  02- 562-6747,2009-04-28,6246,135-925,1996-10-17,중국식
일반음식점,1996-12-11,혜원,서울특별시 강남구 선릉로89길 7 (역삼동),서울특별시 강남구 역삼동 708번지 25호  ,144.9,  02- 563-4150,2015-09-22,6212,135-919,1996-12-11,중국식
일반음식점,1996-12-21,미우가,서울특별시 강남구 언주로113길 14 (논현동 지하1층),서울특별시 강남구 논현동 230번지 20호 지하1층 ,247.36,  02- 555-6775,2016-08-26,6108,135-830,2009-02-04,한식
일반음식점,1996-12-20,시골진지상,서울특별시 강남구 삼성로 535 (삼성동),서울특별시 강남구 삼성동 127번지 9호  ,136.8,  02- 555-3448,2017-03-28,6156,135-875,1996-12-20,한식
일반음식점,1996-12-10,남원추어탕,서울특별시 강남구 선릉로89길 7 (역삼동),서울특별시 강남구 역삼동 708번지 25호  ,87.8,  02- 568-3065,2001-03-15,6212,135-919,1996-12-10,한식
일반음식점,1996-12-12,김가네김밥,서울특별시 강남구 선릉로 713 (논현동),서울특별시 강남구 논현동 111번지 23호  ,24.82,  02-548 -9998,2000-06-16,6059,135-820,1996-12-12,한식
일반음식점,1996-11-25,군선생 매봉점,서울특별시 강남구 논현로38길 22 (도곡동),서울특별시 강남구 도곡동 412번지 7호  ,94.94,  02- 572-5131,2012-09-20,6296,135-854,1996-11-25,한식
일반음식점,1996-12-04,할머니보쌈,서울특별시 강남구 선릉로93길 10 (역삼동),서울특별시 강남구 역삼동 696번지 17호  ,42,  02- 963-3167,1996-12-04,6149,135-917,1996-12-04,한식
일반음식점,1996-12-09,담원,서울특별시 강남구 테헤란로78길 14-6 (대치동 지상1 2층),서울특별시 강남구 대치동 891번지 61호 지상1 2층 ,317.9,  02- 557-1661,1997-12-05,6194,135-840,2004-05-28,한식
일반음식점,1996-11-09,진불닭발,서울특별시 강남구 강남대로114길 32  지상1층 101호 (논현동),서울특별시 강남구 논현동 197번지 13호  ,30.3,  02- 512-9395,2008-04-23,6120,135-827,2013-04-08,분식
일반음식점,1996-10-25,깐부치킨,서울특별시 강남구 삼성로96길 3 (삼성동),서울특별시 강남구 삼성동 156번지 6호  ,104.4,  02- 539-5511,2009-08-27,6167,135-879,1996-10-25,한식
일반음식점,1996-10-25,어서옵쇼,서울특별시 강남구 학동로31길 12 (논현동),서울특별시 강남구 논현동 82번지 18호  ,23.36,  02- 511-6487,1999-05-07,6052,135-818,1996-10-25,한식
일반음식점,1996-10-26,맘앤드죽,서울특별시 강남구 선릉로86길 18 (대치동 .35),서울특별시 강남구 대치동 897번지 22호 .35 ,34.79,  02- 562-7207,2005-09-26,6198,135-840,1996-10-26,한식
일반음식점,1996-10-30,(주)효소원 강남본점,서울특별시 강남구 강남대로78길 27 (역삼동),서울특별시 강남구 역삼동 827번지 23호  ,113.1,02  -525 -1820,2013-03-06,6240,135-935,1996-10-30,한식
일반음식점,1996-10-22,개성족발,서울특별시 강남구 논현로71길 5 (역삼동),서울특별시 강남구 역삼동 797번지 1호  ,68.1,  02-    -    ,2015-04-01,6248,135-930,1996-10-22,한식
일반음식점,1996-10-24,청석골식당,서울특별시 강남구 도산대로38길 12 (논현동),서울특별시 강남구 논현동 64번지 19호  ,68.68,  02- 515-3808,2016-11-30,6049,135-816,1996-10-24,한식
일반음식점,1996-10-07,바다등푸른생선구이,서울특별시 강남구 논현로146길 11 (논현동),서울특별시 강남구 논현동 66번지 35호  ,19.84,  02- 549-5262,2013-06-21,6049,135-816,1996-10-07,분식
일반음식점,1996-10-18,강남불백,서울특별시 강남구 강남대로78길 27 (역삼동),서울특별시 강남구 역삼동 827번지 23호  ,76.7,  02-    -    ,2016-03-31,6240,135-935,1996-10-18,한식
일반음식점,1996-09-30,밤을걷는선비,서울특별시 강남구 강남대로152길 23 (신사동),서울특별시 강남구 신사동 512번지 11호  ,88.21,011 -417 -8570,2015-04-30,6035,135-887,1996-09-30,한식
일반음식점,1996-09-30,놀부보쌈 삼성역점,서울특별시 강남구 영동대로85길 7 (대치동),서울특별시 강남구 대치동 947번지 1호  ,116.52,  02- 557-3848,2006-11-13,6182,135-846,1996-09-30,한식
일반음식점,1996-09-21,탐라도야지,서울특별시 강남구 봉은사로30길 74 (역삼동),서울특별시 강남구 역삼동 668번지 24호  ,226.78,  02- 565-5735,2010-08-06,6140,135-914,1996-09-21,한식
일반음식점,1996-10-05,둘둘치킨역삼1호점,서울특별시 강남구 강남대로94길 87 (역삼동 지상2층),서울특별시 강남구 역삼동 644번지 4호 지상2층 ,185.58,02  -555 -5932,2013-05-13,6131,135-910,2005-05-25,한식
일반음식점,1996-09-20,신영김밥,서울특별시 강남구 언주로159길 27 (신사동),서울특별시 강남구 신사동 625번지 0호  ,66,  02-   0-    ,2011-05-13,6024,135-895,1996-09-20,한식
일반음식점,1996-10-07,장수촌,서울특별시 강남구 도곡로4길 10 (도곡동 지상1층),서울특별시 강남구 도곡동 945번지 0호 지상1층 ,31.4,  02- 557-8643,1996-10-07,6258,135-860,2003-08-30,한식
일반음식점,1996-09-06,설수사,서울특별시 강남구 언주로 707 (논현동),서울특별시 강남구 논현동 90번지 1호  ,191.53,  02- 549-6599,2004-03-03,6053,135-818,1996-09-06,한식
일반음식점,1996-09-12,진고래,서울특별시 강남구 선릉로86길 18 (대치동),서울특별시 강남구 대치동 897번지 22호  ,107.28,010 -6242-9103,2013-02-27,6198,135-840,1996-09-12,한식
일반음식점,1996-09-19,호시노모리,서울특별시 강남구 강남대로154길 10 (신사동),서울특별시 강남구 신사동 512번지 0호  ,70.02,  02- 540-0078,2011-03-15,6035,135-887,1996-09-19,한식
일반음식점,1996-09-18,(주)현대그린푸드 본가스시 무역점,서울특별시 강남구 테헤란로 517 (삼성동),서울특별시 강남구 삼성동 159번지 7호  ,13,02  -3467-8901,2011-07-08,6164,135-090,1996-09-18,일식
일반음식점,1996-09-18,맥반,서울특별시 강남구 테헤란로 517 (삼성동),서울특별시 강남구 삼성동 159번지 7호  ,16.85,  02- 569-3322,2003-08-04,6164,135-090,1996-09-18,한식
일반음식점,1996-08-17,진부령황태옻닭,서울특별시 강남구 언주로 714 (논현동),서울특별시 강남구 논현동 106번지 6호  ,112.2,  02- 515-0191,2007-06-22,6058,135-821,1996-08-17,한식
일반음식점,1996-08-14,영천식당,서울특별시 강남구 논현로57길 32  1층 (도곡동),서울특별시 강남구 도곡동 545번지 22호 1층 ,57.37,  02-3461-0914,2014-03-10,6261,135-857,1996-08-14,한식
일반음식점,1996-07-31,하남돼지집 강남구청점,서울특별시 강남구 선릉로 647 (논현동),서울특별시 강남구 논현동 254번지 17호  ,117,  02-3445-2353,2015-10-19,6100,135-832,1996-07-31,한식
일반음식점,1996-08-02,낭주골,서울특별시 강남구 도산대로54길 14 (논현동),서울특별시 강남구 논현동 95번지 11호  ,89.54,0234-4473-64,2000-02-09,6055,135-819,1996-08-02,한식
일반음식점,1996-08-14,육천중국요리,서울특별시 강남구 역삼로37길 11 (역삼동),서울특별시 강남구 역삼동 729번지 39호  ,60.5,  02- 568-2250,2005-08-02,6225,135-921,1996-08-14,중국식
일반음식점,1996-07-13,안동댁,서울특별시 강남구 삼성로82길 3 (대치동),서울특별시 강남구 대치동 957번지 27호  ,121.8,  02- 562-2900,2002-03-09,6185,135-847,1996-07-13,한식
일반음식점,1996-06-29,보전식당,서울특별시 강남구 언주로 725 (논현동),서울특별시 강남구 논현동 70번지 13호  ,108.81,  02- 548-2818,1996-06-29,6050,135-995,1996-06-29,한식
일반음식점,1996-06-20,토담골,서울특별시 강남구 봉은사로 227  1층동 (논현동 성일빌딩),서울특별시 강남구 논현동 236번지 6호 성일빌딩 1층동 ,247.76,  02- 548-5121,2015-06-26,6109,135-831,1996-06-20,한식
일반음식점,1996-06-20,미채(채식은 아름다워),서울특별시 강남구 개포로20길 24-10  1층 (개포동),서울특별시 강남구 개포동 1234번지 8호  ,85,010 -2340-9250,2014-03-28,6307,135-964,2016-05-03,한식
일반음식점,1996-06-26,전주식당,서울특별시 강남구 역삼로 114 (역삼동),서울특별시 강남구 역삼동 832번지 41호  ,88.5,  02- 555-4519,2006-12-22,6252,135-936,1996-06-26,한식
일반음식점,1996-06-15,소마역삼점,서울특별시 강남구 테헤란로27길 12 (역삼동),서울특별시 강남구 역삼동 678번지 11호  ,43.5,  02- 563-7366,2014-05-30,6141,135-915,1996-06-15,분식
일반음식점,1996-05-30,돈부리탄,서울특별시 강남구 역삼로 420 (대치동 지상1층5호),서울특별시 강남구 대치동 909번지 0호 지상1층5호 ,52.72,  02- 566-7700,2016-11-03,6200,135-841,2008-03-07,한식
일반음식점,1996-05-31,소문난순대국 찌개마을,서울특별시 강남구 일원로9길 40 (일원동),서울특별시 강남구 일원동 666번지 8호  ,66.64,010 -2329-4940,2012-07-05,6343,135-945,1996-05-31,한식
일반음식점,1996-06-07,온달집,서울특별시 강남구 강남대로152길 28 (신사동),서울특별시 강남구 신사동 514번지 4호  ,77,--,2015-07-13,6035,135-887,1996-06-07,한식
일반음식점,1996-05-22,명품찌개랑바른육회,서울특별시 강남구 테헤란로47길 17 (역삼동),서울특별시 강남구 역삼동 704번지 44호  ,136.19,  02- 553-5262,2016-09-26,6148,135-513,1996-05-22,한식
일반음식점,1996-05-25,화로이야기,서울특별시 강남구 삼성로86길 12 (대치동),서울특별시 강남구 대치동 957번지 4호  ,149.51,  02-   0-0000,2005-11-07,6185,135-847,1996-05-25,한식
일반음식점,1996-05-01,옥돌식당,서울특별시 강남구 논현로111길 16 (논현동),서울특별시 강남구 논현동 193번지 38호  ,109.33,010 -2364-4553,2013-03-29,6122,135-826,1996-05-01,한식
일반음식점,1996-05-08,송이가,서울특별시 강남구 도곡로37길 46 (역삼동),서울특별시 강남구 역삼동 773번지 12호  ,79.2,  02- 557-4895,2011-10-14,6226,135-928,1996-05-08,한식
일반음식점,1996-03-28,명원,서울특별시 강남구 언주로107길 46 (역삼동),서울특별시 강남구 역삼동 651번지 18호  ,107.39,  02- 569-3809,2015-01-07,6135,135-913,1996-03-28,한식
일반음식점,1996-04-17,예당,서울특별시 강남구 도곡로2길 12 (도곡동),서울특별시 강남구 도곡동 946번지 9호  ,74.48,  02- 346-9990,2014-02-04,6258,135-860,1996-04-17,한식
일반음식점,1996-03-12,핫썬치킨선릉1호점,서울특별시 강남구 역삼로63길 5 (대치동),서울특별시 강남구 대치동 907번지 3호  ,85.6,  02- 569-9306,2010-05-12,6198,135-841,1996-03-12,한식
일반음식점,1996-03-20,둥지,서울특별시 강남구 봉은사로16길 22 (역삼동),서울특별시 강남구 역삼동 615번지 30호  ,27.59,  02-   0-0000,1996-03-20,6124,135-907,1996-03-20,한식
일반음식점,1996-03-23,놀부부대찌개앤철판구이,서울특별시 강남구 학동로2길 38 (논현동 지상1층),서울특별시 강남구 논현동 143번지 18호 지상1층 ,82.64,  02-   0-    ,2011-06-02, ,135-825,2003-04-24,분식
일반음식점,1996-02-15,남원추어탕,서울특별시 강남구 영동대로86길 27 (대치동),서울특별시 강남구 대치동 997번지 12호  ,52.02,  02- 555-7077,2008-05-15,6175,135-502,1996-02-15,한식
일반음식점,1996-02-16,소공동뚝배기,서울특별시 강남구 영동대로86길 27 (대치동),서울특별시 강남구 대치동 997번지 12호  ,55.4,  02- 562-5147,2010-08-19,6175,135-502,1996-02-16,한식
