업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
집단급식소,2010-06-08,구립한별어린이집,서울특별시 강남구 봉은사로82길 23 (삼성동),서울특별시 강남구 삼성동 149번지 11호  ,0,  02- 569-8711,2010-06-08,6165,135-878,2010-06-08,집단급식소
집단급식소,2010-07-02,국기원,서울특별시 강남구 테헤란로7길 32 (역삼동),서울특별시 강남구 역삼동 635번지  ,0,02  -563 -9150,2016-12-08,6130,135-908,2010-07-02,집단급식소
집단급식소,2010-07-19,압구정아람어린이집,서울특별시 강남구 압구정로 311 (압구정동),서울특별시 강남구 압구정동 483번지 0호  ,0,02  -545 -0513,2010-07-19,6006,135-904,2010-07-19,집단급식소
집단급식소,2010-07-29,새마을운동중앙회,서울특별시 강남구 영동대로 316 (대치동 지하2층),서울특별시 강남구 대치동 1008번지 4호 지하2층 ,0,  02-2600-7533,2010-07-29,6177,135-851,2010-07-29,집단급식소
집단급식소,2010-07-30,마리밀앤샵,서울특별시 강남구 삼성로 712 (청담동),서울특별시 강남구 청담동 76번지 1호  ,0,02  -541 -9114,2010-07-30,6074,135-953,2010-07-30,집단급식소
집단급식소,2010-08-11,메리스메이홈,서울특별시 강남구 압구정로80길 31 (청담동 지하1층),서울특별시 강남구 청담동 92번지 13호 지하1층 ,0,0107-5597-264,2010-08-11,6016,135-517,2010-08-11,집단급식소
집단급식소,2010-08-25,모커리한방병원,서울특별시 강남구 도곡로 216 (도곡동),서울특별시 강남구 도곡동 542번지 0호  ,0,  02- 526-0895,2010-08-25,6272,135-857,2010-08-25,집단급식소
집단급식소,2010-09-30,강남구립논현노인종합복지관,서울특별시 강남구 강남대로128길 59 (논현동),서울특별시 강남구 논현동 125번지 13호  ,0,02  -541 -0226,2010-09-30,6111,135-822,2010-09-30,집단급식소
집단급식소,2010-09-30,강남베드로병원,서울특별시 강남구 남부순환로 2649 (도곡동 강남베드로병원 6층),서울특별시 강남구 도곡동 910번지 27호 강남베드로병원 6층 ,0,02  -554 -3412,2010-09-30,6271,135-859,2010-09-30,집단급식소
집단급식소,2010-10-05,피에스에이압구정어학학원,서울특별시 강남구 압구정로 206 (신사동),서울특별시 강남구 신사동 614번지 1호  ,0,02  -738 -0509,2016-04-08,6022,135-894,2016-07-18,집단급식소
집단급식소,2010-12-23,이와스 대치스쿨,서울특별시 강남구 영동대로 213 (대치동 안순빌딩),서울특별시 강남구 대치동 994번지 12호 안순빌딩 ,0,  02- 557-2277,2010-12-23,6283,135-501,2010-12-23,집단급식소
집단급식소,2010-12-31,강남에스엘피,서울특별시 강남구 개포로 626 (일원동),서울특별시 강남구 일원동 619번지  ,0,02  -445 -4003,2010-12-31,6338,135-943,2010-12-31,집단급식소
집단급식소,2010-12-31,위즈아일랜드,서울특별시 강남구 선릉로 820  1층 (청담동  남한강빌딩),서울특별시 강남구 청담동 85번지 3호  ,99,02  -543 -3266,2010-12-31,6014,135-954,2014-11-04,집단급식소
집단급식소,2011-02-15,압구정키즈어린이집,서울특별시 강남구 압구정로42길 25-5 (신사동),서울특별시 강남구 신사동 643번지 4호  ,0,02  -542 -5650,2011-02-15,6017,135-896,2011-02-15,집단급식소
집단급식소,2011-02-23,포스코어린이집,서울특별시 강남구 테헤란로 440 (대치동 포스코센터1층),서울특별시 강남구 대치동 892번지 포스코센터1층 ,0,  02-3457-6282,2015-03-27,6194,135-777,2011-02-23,집단급식소
집단급식소,2011-03-04,아름어린이집,서울특별시 강남구 도곡로39길 6 (역삼동 지상1층),서울특별시 강남구 역삼동 785번지 8호 지상1층 ,0,02  -563 -5523,2011-03-04,6230,135-515,2011-03-04,집단급식소
집단급식소,2011-03-11,오비탈스쿨청담,서울특별시 강남구 도산대로81길 19 (청담동 트리아드빌딩 지하1층),서울특별시 강남구 청담동 118번지 12호 트리아드빌딩 지하1층 ,0,010 -3334-5563,2011-03-11,6011,135-955,2011-03-11,집단급식소
집단급식소,2011-04-12,신양유치원,서울특별시 강남구 선릉로10길 18-4 (개포동 지하1층),서울특별시 강남구 개포동 164번지 1호 지하1층 ,84.36,02  -574 -2719,2011-04-12,6325,135-802,2011-04-12,집단급식소
집단급식소,2011-04-19,도토리소풍넥슨어린이집,서울특별시 강남구 봉은사로68길 27 (삼성동),서울특별시 강남구 삼성동 123번지 38호  ,0,  02- 558-0245,2011-04-19,6155,135-875,2011-04-19,집단급식소
집단급식소,2011-04-25,(주)트라움에스앤씨,서울특별시 강남구 언주로 564 (역삼동),서울특별시 강남구 역삼동 680번지 1호  ,0, 070-4362-8501,2011-04-25,6143,135-916,2011-04-25,집단급식소
집단급식소,2011-05-12,(주)이마트메트로수서점,서울특별시 강남구 광평로 280 (수서동),서울특별시 강남구 수서동 724번지 0호  ,0,02  -451 -6123,2014-04-03,6367,135-885,2011-05-12,집단급식소
집단급식소,2011-05-13,푸른유치원,서울특별시 강남구 광평로9길 34 (일원동 푸른마을단지내),서울특별시 강남구 일원동 719번지 푸른마을단지내 ,0,--,2011-05-13, ,135-942,2011-05-13,집단급식소
집단급식소,2011-05-13,(주)이마트역삼점,서울특별시 강남구 역삼로52길 14 (역삼동 도곡프라자 지하1층),서울특별시 강남구 역삼동 754번지 2호 도곡프라자 지하1층 ,0,02  -6908-1196,2014-04-03,6216,135-926,2011-05-13,집단급식소
집단급식소,2011-05-16,하나이비인후과병원,서울특별시 강남구 역삼로 245 (역삼동),서울특별시 강남구 역삼동 732번지 19호  ,0,02  -6925-1111,2011-05-16,6225,135-514,2011-05-16,집단급식소
집단급식소,2011-06-13,압구정원하바놀이학교(주),서울특별시 강남구 언주로151길 18 (신사동 지상2 3층),서울특별시 강남구 신사동 628번지 38호 지상2 3층 ,0,  02- 540-8533,2011-06-13,6026,135-895,2011-06-13,집단급식소
집단급식소,2011-06-16,무역센터꿈나무어린이집,서울특별시 강남구 영동대로 511 (삼성동 컨벤션센터 2층),서울특별시 강남구 삼성동 159번지 0호 컨벤션센터 2층 ,0,  02-6000-8355,2015-04-14,6164,135-090,2011-06-16,집단급식소
집단급식소,2011-07-06,(주)포스코에이앤씨건축사사무소,서울특별시 강남구 선릉로 577 (역삼동 지하2층),서울특별시 강남구 역삼동 682번지 20호 지하2층 ,0,02  -2018-7510,2012-04-19,6143,135-916,2011-07-06,집단급식소
집단급식소,2011-08-23,강남키즈랜드어린이집,서울특별시 강남구 역삼로8길 11  1층 (역삼동),서울특별시 강남구 역삼동 834번지 40호 1층 ,144,  02-3469-4505,2011-08-23,6250,135-569,2014-01-07,집단급식소
집단급식소,2011-09-07,프리마호텔나이트클럽,서울특별시 강남구 도산대로 536 (청담동 지하),서울특별시 강남구 청담동 52번지 3호 지하 ,0,010 -7139-5359,2011-09-07,6071,135-766,2011-09-07,집단급식소
집단급식소,2011-09-23,아이에스동서(주),서울특별시 강남구 영동대로 741 (청담동 지하1층),서울특별시 강남구 청담동 53번지 8호 지하1층 ,580.82,02  -546 -7118,2012-05-25,6071,135-952,2011-09-23,집단급식소
집단급식소,2011-10-11,강남시니어플라자,서울특별시 강남구 봉은사로 332 (역삼동 지상2층),서울특별시 강남구 역삼동 682번지 8호 지상2층 ,158.4,  02- 558-9888,2016-09-06,6143,135-916,2011-10-11,집단급식소
집단급식소,2011-10-14,한국도심공항자산관리(주) 구내식당,서울특별시 강남구 테헤란로87길 22 (삼성동 한국도심공항),서울특별시 강남구 삼성동 159번지 6호 한국도심공항 ,33.3,02  -551 -0721,2017-01-23,6164,135-090,2011-10-14,집단급식소
집단급식소,2011-11-09,(주)린컴퍼니,서울특별시 강남구 영동대로 734  지상2층 (청담동),서울특별시 강남구 청담동 131번지 6호 지상2층 ,206.41,0832-1838-29,2011-11-09,6075,135-957,2011-11-09,집단급식소
집단급식소,2011-11-10,하나어린이집,서울특별시 강남구 일원로3길 81 (일원동),서울특별시 강남구 일원동 636번지 12호  ,0,02  -451 -7732,2011-11-10,6339,135-943,2011-11-10,집단급식소
집단급식소,2011-12-28,주식회사 다이소아성산업,서울특별시 강남구 도곡로 176  4층 (도곡동),서울특별시 강남구 도곡동 545번지 7호 4층 ,0,02  -3397-6135,2011-12-28,6261,135-857,2011-12-28,집단급식소
집단급식소,2012-03-06,(주)희앤썬 직원식당,서울특별시 강남구 테헤란로25길 10  지하2층 (역삼동),서울특별시 강남구 역삼동 642번지  ,0,02  -2050-6000,2012-03-06,6132,135-910,2012-03-06,집단급식소
집단급식소,2012-03-19,사회복지법인영산 대청경로당,서울특별시 강남구 개포로124길 24  지상1층 (일원동  대청경로당내),서울특별시 강남구 일원동 621번지 0호 대청경로당내 ,0,02  -3411-0619,2012-03-19,6338,135-943,2012-03-19,집단급식소
집단급식소,2012-03-19,러닝압구정어학학원,서울특별시 강남구 언주로 860  지상2 3층 (신사동),서울특별시 강남구 신사동 636번지 7호  ,0,02  -385 -0509,2016-04-08,6017,135-896,2012-03-19,집단급식소
집단급식소,2012-03-26,씨씨엘씨(CCLC)어학원,서울특별시 강남구 선릉로112길 7  지하1층 (삼성동  씨씨엘씨(CCLC)어학원 ),서울특별시 강남구 삼성동 35번지 26호 CCLC어학원 지하1층 ,20,  02-3444-6106,2012-03-26,6097,135-867,2012-03-26,집단급식소
집단급식소,2012-03-27,강남베드로병원,서울특별시 강남구 남부순환로 2633  지하2층 B202호 (도곡동  호림빌딩 강남베드로병원),서울특별시 강남구 도곡동 914번지 2호 호림빌딩 강남베드로병원 지하2층 B202호,74.13,    -1544-7522,2012-03-27,6268,135-859,2012-03-27,집단급식소
집단급식소,2012-04-05,게이트대치어학학원,서울특별시 강남구 도곡로 221  지상4층 (역삼동  셀라빌딩),서울특별시 강남구 역삼동 787번지 12호 셀라빌딩 지상4층 ,33,  02- 491-0509,2016-04-08,6231,135-515,2012-04-05,집단급식소
집단급식소,2012-04-13,성우오토모티브(주),서울특별시 강남구 봉은사로 609  지하1층 (삼성동),서울특별시 강남구 삼성동 107번지 7호 지하1층 ,284,0221-8951-53,2012-04-13,6083,135-873,2012-04-13,집단급식소
집단급식소,2012-04-17,(주)하바놀이학교킨더슐레수서원,서울특별시 강남구 광평로31길 27  지상3층 (수서동  삼성아파트 상가),서울특별시 강남구 수서동 747번지  ,0,02  -459 -6613,2012-04-17,6354,135-886,2012-04-17,집단급식소
집단급식소,2012-04-18,한맘플러스 재활의학과의원,서울특별시 강남구 역삼로 509  지하1층 (대치동),서울특별시 강남구 대치동 960번지 12호 지하1층 ,98.1,  02-3452-9912,2012-04-18,6185,135-847,2012-04-18,집단급식소
집단급식소,2012-04-20,미래와희망산부인과의원,서울특별시 강남구 언주로 707  지하1층 (논현동),서울특별시 강남구 논현동 90번지 1호 지하1층 ,114.2,  02-3446-0011,2012-04-20,6053,135-818,2012-04-20,집단급식소
집단급식소,2012-04-24,청담샛별어린이집(강남구청 직장어린이집 분원),서울특별시 강남구 압구정로79길 26  지상4층 (청담동),서울특별시 강남구 청담동 124번지 1호 지상4층 ,15,  02- 511-7535,2012-04-24,6012,135-957,2012-04-24,집단급식소
집단급식소,2012-05-07,베베쿵킨더청담학원,서울특별시 강남구 학동로101길 15  지상4층 일부호 (청담동  청담아시아빌딩),서울특별시 강남구 청담동 132번지 16호 청담아시아빌딩 4층 일부호,0,  02- 541-3313,2012-05-07,6075,135-957,2012-05-07,집단급식소
집단급식소,2012-05-08,(주)하이눈커뮤니티,서울특별시 강남구 선릉로 404  지하1층 (대치동),서울특별시 강남구 대치동 907번지 16호 지하1층 ,64.35,  02-2086-7783,2012-05-08,6198,135-841,2012-05-08,집단급식소
집단급식소,2012-06-25,강남힐스어린이집,서울특별시 강남구 삼성로111길 8  지상1층 (삼성동  힐스테이트2단지아파트관리동),서울특별시 강남구 삼성동 50번지 힐스테이트2단지아파트관리동1층 ,33,02  -516 -1129,2015-03-17,6095,135-868,2012-06-25,집단급식소
집단급식소,2012-06-27,(주)이마트 SSG청담,서울특별시 강남구 도산대로 442  지하1층 (청담동  피엔폴루스),서울특별시 강남구 청담동 4번지 1호  ,0,02  -6947-1234,2017-01-12,6062,135-948,2012-06-27,집단급식소
집단급식소,2012-07-02,성결유치원,서울특별시 강남구 언주로121길 5 (논현동  성결유치원),서울특별시 강남구 논현동 225번지 2호  ,0,02  -548 -9754,2012-07-02,6107,135-829,2012-07-02,집단급식소
집단급식소,2012-07-10,시너지정형외과의원,서울특별시 강남구 학동로 308  5층 (논현동),서울특별시 강남구 논현동 238번지 10호  ,54.3,02  -2015-1300,2012-07-10,6098,135-830,2016-06-23,집단급식소
집단급식소,2012-07-17,서울특별시 아동복지센터,서울특별시 강남구 광평로34길 124  지상1층 (수서동),서울특별시 강남구 수서동 산 4번지 1호 지상1층 ,400,02  -3412-4502,2015-02-10,6362,135-220,2012-07-17,집단급식소
집단급식소,2012-07-31,신아유치원,서울특별시 강남구 개포로110길 15  지하1층 (일원동  우성7차아파트단지내 신아유치원내),서울특별시 강남구 일원동 615번지 0호 우성7차아파트단지내  지하1층 신아유치원 ,352,02  -3411-5091,2012-07-31,6337,135-946,2012-07-31,집단급식소
집단급식소,2012-08-31,담희어린이집,서울특별시 강남구 영동대로138길 12  지상1층 (청담동  청담자이아파트관리동),서울특별시 강남구 청담동 134번지 38호 청담자이아파트관리동1층 ,8.43,02  -3445-1120,2012-08-31,6076,135-958,2012-08-31,집단급식소
집단급식소,2012-09-18,강남구청 직장어린이집,서울특별시 강남구 학동로 426 (삼성동),서울특별시 강남구 삼성동 16번지 1호  ,0,010 -6271-6567,2012-09-18,6090,135-090,2012-09-18,집단급식소
집단급식소,2012-09-24,청담참튼튼병원,서울특별시 강남구 영동대로 713 (청담동),서울특별시 강남구 청담동 71번지 3호  ,120, 070-7771-6193,2012-09-24,6072,135-953,2012-09-24,집단급식소
집단급식소,2012-09-27,서울세명초등학교,서울특별시 강남구 자곡로 55 (세곡동),서울특별시 강남구 세곡동 464번지 9호  ,0,02  -2040-0887,2012-09-27,6375,135-190,2012-09-27,집단급식소
집단급식소,2012-11-08,구립 우리어린이집,서울특별시 강남구 봉은사로114길 43 (삼성동  서울의료원내1층),서울특별시 강남구 삼성동 171번지 1호 서울의료원내1층 ,0,--,2015-05-04,6171,135-740,2012-11-08,집단급식소
집단급식소,2013-01-07,(주)참존,서울특별시 강남구 영동대로 318  지하2층 (대치동),서울특별시 강남구 대치동 1008번지 3호 지하2층 ,0,02  -3485-9323,2013-01-07,6177,135-851,2013-01-07,집단급식소
집단급식소,2013-02-07,서울종합예술직업학교,서울특별시 강남구 테헤란로 505 (삼성동),서울특별시 강남구 삼성동 157번지 36호  ,120,  02-3453-5566,2013-02-07,6168,135-880,2013-02-07,집단급식소
집단급식소,2013-02-15,(주)골프존유원홀딩스,서울특별시 강남구 영동대로 735  지하1층 (청담동),서울특별시 강남구 청담동 68번지 22호  ,291.33,010 -6358-3130,2015-05-13,6072,135-953,2013-02-15,집단급식소
집단급식소,2013-02-27,세곡중학교,서울특별시 강남구 자곡로7길 36-1 (자곡동),서울특별시 강남구 자곡동 519번지 5호  ,0,02  -2040-2945,2013-02-27,6372,135-200,2013-02-27,집단급식소
집단급식소,2013-03-04,역삼노인복지센터,서울특별시 강남구 도곡로27길 27  4층 (역삼동),서울특별시 강남구 역삼동 781번지 34호  ,0,  02- 501-5674,2016-07-13,6228,135-515,2013-03-04,집단급식소
집단급식소,2013-03-05,지예슬 어린이집,서울특별시 강남구 테헤란로25길 43 (역삼동),서울특별시 강남구 역삼동 629번지 13호  ,0,02  -3453-5638,2016-09-27,6126,135-908,2013-03-05,집단급식소
집단급식소,2013-03-06,(주)카이트제삼호위탁관리부동산투자회사,서울특별시 강남구 테헤란로 306  지하1층 (역삼동),서울특별시 강남구 역삼동 706번지 1호  ,0, 070-7500-1297,2014-05-29,6210,135-918,2013-03-06,집단급식소
집단급식소,2013-03-12,리틀바움 어린이집,서울특별시 강남구 개포로109길 21  지상1층 (개포동  대치아파트2단지관리동),서울특별시 강남구 개포동 12번지  ,0,010 -7566-7796,2013-03-12,6334,135-939,2013-03-12,집단급식소
집단급식소,2013-03-12,휘문중학교,서울특별시 강남구 역삼로 541 (대치동  휘문중학교),서울특별시 강남구 대치동 952번지 1호  ,0,--,2013-03-12,6183,135-847,2013-03-12,집단급식소
집단급식소,2013-03-25,그림숲키즈 어학원,서울특별시 강남구 논현로38길 32-5  지상3층 (도곡동),서울특별시 강남구 도곡동 417번지 10호 지상3층 ,0,02  -576 -2744,2013-03-25,6296,135-854,2013-03-25,집단급식소
집단급식소,2013-05-29,LG전자 강남R&D센터,서울특별시 강남구 남부순환로 2621  지하1층 (도곡동),서울특별시 강남구 도곡동 956번지  ,1266.07,  02-6971-0171,2013-05-29,6267,135-860,2013-05-29,집단급식소
집단급식소,2013-06-14,소망교회 친교실,서울특별시 강남구 압구정로36길 55 (신사동),서울특별시 강남구 신사동 624번지  ,0,02  -512 -9191,2013-06-14,6023,135-895,2013-06-14,집단급식소
집단급식소,2013-06-18,강남아이트라움어린이집,서울특별시 강남구 개포로124길 13 (일원동),서울특별시 강남구 일원동 625번지 27호  ,0,010 -7566-7796,2013-06-18,6339,135-943,2013-06-18,집단급식소
집단급식소,2013-06-28,기쁨병원 집단급식소,서울특별시 강남구 도곡로 122  지하1층 (도곡동),서울특별시 강남구 도곡동 942번지 3호 지하1층 ,0,02  -570 -1241,2013-06-28,6259,135-859,2013-06-28,집단급식소
집단급식소,2013-06-28,구립 세곡푸르지오 어린이집,서울특별시 강남구 자곡로 21 (세곡동  LH푸르지오  APT단지내 구립 세곡푸르지오어린이집),서울특별시 강남구 세곡동 462번지 2호  ,0,010 -2452-1452,2013-06-28,6375,135-190,2013-06-28,집단급식소
집단급식소,2013-06-28,구립 초록어린이집,서울특별시 강남구 헌릉로590길 63  1층 (세곡동  세곡리엔파크5단지아파트 관리동 1층 구립초록어린이집),서울특별시 강남구 세곡동 525번지  ,0,02  -445 -2326,2013-06-28,6366,135-190,2013-06-28,집단급식소
집단급식소,2013-07-02,민병원 강남의원,서울특별시 강남구 학동로 121  지하1층 (논현동  민병원강남타워),서울특별시 강남구 논현동 55번지 3호  ,0,02  -518 -3114,2013-07-02,6044,135-815,2013-07-02,집단급식소
집단급식소,2013-07-17,클레어린이집,서울특별시 강남구 개포로31길 19-8 (개포동),서울특별시 강남구 개포동 1264번지 9호  ,0,010 -6342-2890,2013-07-17,6306,135-965,2013-07-17,집단급식소
집단급식소,2013-07-24,오즈의마법사 유치원,서울특별시 강남구 헌릉로618길 14 (세곡동),서울특별시 강남구 세곡동 171번지  ,0,010 -9033-2656,2013-07-24,6365,135-190,2013-07-24,집단급식소
집단급식소,2013-08-12,리라유치원,서울특별시 강남구 광평로19길 15 (일원동),서울특별시 강남구 일원동 716번지  ,15,02  -2226-8686,2013-08-12,6355,135-947,2013-08-12,집단급식소
집단급식소,2013-08-13,청담몬테소리유치원,서울특별시 강남구 학동로67길 15  지상4층 (청담동),서울특별시 강남구 청담동 35번지 6호 지상4층 ,0,010 -5415-3369,2013-08-13,6066,135-950,2013-08-13,집단급식소
집단급식소,2013-08-22,신한마리오 어린이집,서울특별시 강남구 테헤란로30길 27 (역삼동),서울특별시 강남구 역삼동 725번지 19호  ,0,010 -5018-6174,2013-08-22,6223,135-921,2013-08-22,집단급식소
집단급식소,2013-09-02,라트학원,서울특별시 강남구 논현로 164  지상3층 (도곡동  튼튼영어빌딩),서울특별시 강남구 도곡동 514번지 1호  ,0,02  -2057-7973,2015-02-12,6296,135-854,2013-09-02,집단급식소
집단급식소,2013-09-24,예다솜어린이집,서울특별시 강남구 헌릉로571길 20 (세곡동),서울특별시 강남구 세곡동 330번지  ,0,0103-2787-072,2013-09-24,6376,135-190,2013-09-24,집단급식소
집단급식소,2013-09-24,구립가온어린이집,서울특별시 강남구 헌릉로618길 8 (세곡동),서울특별시 강남구 세곡동 122번지 2호  ,0,02  -445 -7890,2013-09-24,6365,135-190,2013-09-24,집단급식소
집단급식소,2013-10-29,키즈랜드 어린이집, ,서울특별시 강남구 세곡동 290번지 0호 리엔파크1단지관리동 ,194.92,02  -451 -5233,2013-10-29, ,135-190,2013-10-29,집단급식소
집단급식소,2013-11-07,구립수연어린이집,서울특별시 강남구 봉은사로59길 22 (삼성동),서울특별시 강남구 삼성동 40번지 3호  ,0,02  -546 -6873,2014-03-31,6097,135-867,2013-11-07,집단급식소
집단급식소,2013-11-07,(주)위즈엔젤 위즈아일랜드 강남대치어학원,서울특별시 강남구 언주로 123  3층 (도곡동  재능교육빌딩),서울특별시 강남구 도곡동 464번지  ,3.3,02  -579 -1004,2013-11-07,6298,135-270,2016-04-29,집단급식소
집단급식소,2013-12-11,쿠팡구내식당,서울특별시 강남구 테헤란로 501  지하1층 (삼성동),서울특별시 강남구 삼성동 157번지 27호 지하1층 ,1520, 02 -6150-6751,2013-12-11,6168,135-880,2013-12-11,집단급식소
집단급식소,2014-01-29,(주)큐에스원,서울특별시 강남구 테헤란로 134  지상25층 (역삼동  포스틸타워 ),서울특별시 강남구 역삼동 735번지 3호 포스틸타워 지상25층 ,746.8,02  -3469-6419,2014-01-22,6235,135-923,2014-01-22,집단급식소
집단급식소,2014-02-12,사회복지법인 영산,서울특별시 강남구 개포로109길 5 (개포동  대치1단지아파트 경로당내),서울특별시 강남구 개포동 12번지 대치1단지아파트 경로당내 ,0,02  -565 -3857,2014-02-12,6335,135-939,2014-02-12,집단급식소
집단급식소,2014-02-17,서울제이에스병원,서울특별시 강남구 학동로 233  4층 (논현동  디와이빌딩),서울특별시 강남구 논현동 90번지 7호 디와이빌딩 4층 ,85,02 5-3336-00,2014-02-17,6053,135-818,2014-02-17,집단급식소
집단급식소,2014-02-28,세곡연두어린이집,서울특별시 강남구 자곡로3길 22  1층 (자곡동  엘에이치강남3단지),서울특별시 강남구 자곡동 580번지 25호 엘에이치강남3단지 1층 ,254.16,02  -451 -4488,2014-02-28,6374,135-200,2014-02-28,집단급식소
집단급식소,2014-03-03,구립대치도담 어린이집,서울특별시 강남구 선릉로64길 33 (대치동  도곡초등학교 내 구립대치도담어린이집 지상 1층),서울특별시 강남구 대치동 924번지 10호 도곡초등학교 내 구립대치도담어린이집 지상1층 ,49.5,02  -565 -6433,2014-03-03,6205,135-998,2014-03-03,집단급식소
집단급식소,2014-03-06,가로수 어린이집(국공립),서울특별시 강남구 압구정로18길 28 (신사동),서울특별시 강남구 신사동 550번지 11호  ,19,0251-1546-6,2014-03-06,6029,135-890,2014-03-06,집단급식소
집단급식소,2014-03-10,비에비스나무 병원,서울특별시 강남구 논현로 627  10층 (논현동),서울특별시 강남구 논현동 175번지 10호 10층 ,0,1577- 750-2,2014-03-10,6117,135-826,2014-03-10,집단급식소
집단급식소,2014-03-31,의료법인 참예원의료재단 강남구립 행복요양병원,서울특별시 강남구 헌릉로590길 60  지하1층 (세곡동),서울특별시 강남구 세곡동 521번지 0호 지하1층 ,489.91,02  -6053-2114,2014-03-31,6366,135-190,2014-03-31,집단급식소
집단급식소,2014-04-10,아이비케이 참 좋은 어린이집,서울특별시 강남구 선릉로 332  지상2층 (대치동),서울특별시 강남구 대치동 921번지 3호 중소기업은행 도곡동지점 지상2층 ,0,02  -552 -2527,2014-04-10,6199,135-843,2014-04-10,집단급식소
집단급식소,2014-05-01,강남구립세곡나비어린이집,서울특별시 강남구 자곡로 230 (자곡동  세곡2 보금자리주택지구 3단지),    ,346.5,--,2014-05-01, , ,2014-05-01,집단급식소
집단급식소,2014-05-13,세곡햇빛어린이집,서울특별시 강남구 자곡로 260  지상1층 (율현동  강남한양수자인 ),    ,0,02  -451 -5088,2014-05-13, , ,2014-05-13,집단급식소
집단급식소,2014-05-16,이상일시니어의원,서울특별시 강남구 논현로 530  지상4층 (역삼동),서울특별시 강남구 역삼동 667번지 15호 지상4층 ,187.53,02  -540 -2389,2014-05-16,6136,135-914,2014-05-16,집단급식소
집단급식소,2014-06-25,방죽어린이집,서울특별시 강남구 밤고개로24길 75  1 2층 (율현동),서울특별시 강남구 율현동 318번지 11호 1 2층 ,10,02  -451 -2374,2014-06-25,6377,135-210,2014-06-25,집단급식소
집단급식소,2014-07-14,강남드림빌,서울특별시 강남구 양재대로 344-27  지상1층 (개포동),서울특별시 강남구 개포동 1057번지 9호 지상1층 ,168,02  -573 -0412,2015-03-09,6357,135-960,2014-07-14,집단급식소
집단급식소,2014-08-06,아모리스코엑스 직원식당,서울특별시 강남구 영동대로 513  지상2층 (삼성동  컨벤션센터),서울특별시 강남구 삼성동 159번지 0호 컨벤션센터 지상2층 ,0,070 -4008-6006,2015-08-25,6164,135-090,2014-08-06,집단급식소
집단급식소,2014-08-26,드마리스 대치점,서울특별시 강남구 남부순환로 지하 3104  1 2층 (대치동  학여울역),서울특별시 강남구 대치동 13번지 9호  ,0,02  -501 -1484,2016-12-02,6287,135-834,2014-08-26,집단급식소
집단급식소,2014-08-26,스테이지2,서울특별시 강남구 언주로152길 12-0  지하1층 (신사동),서울특별시 강남구 신사동 630번지 20호  ,303,02  -2148-7000,2014-08-26,6021,135-895,2014-08-26,집단급식소
집단급식소,2014-09-15,큰사랑요양원,서울특별시 강남구 논현로2길 30  지하1층 (개포동),서울특별시 강남구 개포동 1164번지 10호 지하1층 ,74.5,02  -3461-4329,2014-09-15,6313,135-960,2014-09-15,집단급식소
집단급식소,2014-10-16,서울자곡초등학교,서울특별시 강남구 자곡로 150 (자곡동  서울자곡초등학교),서울특별시 강남구 자곡동 642번지 서울자곡초등학교 ,415,02 3-413 -8700,2014-10-16,6373,135-200,2014-10-16,집단급식소
집단급식소,2014-10-17,특허법인 코리아나,서울특별시 강남구 강남대로94길 94  지하1층 (역삼동  KP빌딩),서울특별시 강남구 역삼동 646번지 13호 KP빌딩 지하1층 ,231.7,02  -554 -7561,2014-10-17,6132,135-911,2014-10-17,집단급식소
집단급식소,2014-10-17,서울율현초등학교,서울특별시 강남구 밤고개로21길 15 (율현동  서울율현초등학교),서울특별시 강남구 율현동 231번지 2호 서울율현초등학교 ,0,02 3-413 -8804,2014-10-17, ,135-210,2014-10-17,집단급식소
집단급식소,2014-10-27,(주)신세계비티에스청담,서울특별시 강남구 압구정로60길 21  지하1층 (청담동  분더샵 청담A),서울특별시 강남구 청담동 89번지 0호 분더샵 청담A 지하1층 ,108.4,02  -2056-1234,2014-10-27,6016,135-954,2014-10-27,집단급식소
집단급식소,2014-11-05,국민건강보험공단 서울요양원,서울특별시 강남구 헌릉로590길 50  지상1층 (세곡동),서울특별시 강남구 세곡동 520번지  ,0,02  -2160-1000,2014-11-05,6366,135-190,2014-11-05,집단급식소
집단급식소,2014-11-24,보미나 어린이집,서울특별시 강남구 학동로20길 25  지상1층 (논현동  논현동주민센터),서울특별시 강남구 논현동 133번지 13호  ,0,010 -9299-4729,2015-03-09,6115,135-824,2014-11-24,집단급식소
집단급식소,2014-12-02,바노바기 성형외과,서울특별시 강남구 논현로 521-3  지하1층 (역삼동),서울특별시 강남구 역삼동 641번지 6호  ,114,02  -2231-0392,2014-12-02,6131,135-909,2014-12-02,집단급식소
집단급식소,2014-12-03,강남대성학원(주),서울특별시 강남구 테헤란로4길 39  지하2층 (역삼동  강남대성빌딩),서울특별시 강남구 역삼동 827번지 15호  ,0,070 -7512-0205,2014-12-03,6240,135-935,2014-12-03,집단급식소
집단급식소,2014-12-05,(주)도화엔지니어링,서울특별시 강남구 삼성로 438  지하1층 (대치동  도화타워),서울특별시 강남구 대치동 942번지 1호  ,877.59,0263-2330-00,2014-12-05,6178,135-845,2014-12-05,집단급식소
