업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
일반음식점,2009-11-17,즐겨찾기,서울특별시 강남구 테헤란로6길 47 (역삼동 지하1층),서울특별시 강남구 역삼동 827번지 70호 지하1층 ,74.78,010 -2273-2929,2015-06-02,6240,135-935,2009-11-17,경양식
일반음식점,2009-11-18,대청마루,서울특별시 강남구 선릉로129길 20  지하1층 1호 (논현동),서울특별시 강남구 논현동 240번지 12호 지하1층 1호,60,5655-001-,2016-01-28,6099,135-830,2014-10-01,분식
일반음식점,2009-11-18,밥한상,서울특별시 강남구 테헤란로64길 13 (대치동 풍림아이원 레몬 지하1층 B101 B103호),서울특별시 강남구 대치동 890번지 54호 풍림아이원 레몬 지하1층 B101 B103호 ,30.8,0105-3011-387,2016-02-02,6193,135-839,2009-11-18,한식
일반음식점,2009-11-18,마마스밥,서울특별시 강남구 선릉로89길 7 (역삼동 지하1층),서울특별시 강남구 역삼동 708번지 25호 지하1층 ,60.7,0105-8985-945,2015-06-22,6212,135-919,2009-11-18,한식
일반음식점,2009-11-18,청담동태찜,서울특별시 강남구 도산대로 514 (청담동 지상2층),서울특별시 강남구 청담동 49번지 8호 지상2층 ,82.64,5461-030-,2014-10-31,6070,135-952,2009-11-18,한식
일반음식점,2009-11-19,설빙,서울특별시 강남구 압구정로20길 15 (신사동 지상2층),서울특별시 강남구 신사동 572번지 2호 지상2층 ,168.39,02  -749 -1021,2014-07-18,6030,135-891,2009-11-19,경양식
일반음식점,2009-11-19,오울,서울특별시 강남구 봉은사로44길 59 (역삼동 지하1층),서울특별시 강남구 역삼동 690번지 10호 지하1층 ,11.26,02  -3453-5050,2009-11-19,6146,135-917,2009-11-19,한식
일반음식점,2009-11-19,속초식당,서울특별시 강남구 논현로63길 7  지상1층 (역삼동),서울특별시 강남구 역삼동 798번지 0호 지상1층 ,130.65,010 -9359-1568,2016-10-31,6257,135-930,2009-11-19,한식
일반음식점,2009-11-20,코코요,서울특별시 강남구 압구정로12길 32-6 (신사동 주경빌딩1층남쪽),서울특별시 강남구 신사동 533번지 9호 주경빌딩1층남쪽 ,23.1,010 -9311-0335,2010-10-13,6028,135-889,2009-11-20,경양식
일반음식점,2009-11-23,커피엘,서울특별시 강남구 도산대로37길 10  지상1층 (신사동),서울특별시 강남구 신사동 629번지 지상1층 ,26,02  -540 -4171,2013-12-31,6026,135-895,2009-11-23,김밥(도시락)
일반음식점,2009-11-23,이자카야나무,서울특별시 강남구 선릉로 517 (역삼동 지하1층),서울특별시 강남구 역삼동 696번지 43호 지하1층 ,297.66,010 -9956-0970,2016-07-27,6149,135-917,2009-11-23,경양식
일반음식점,2009-11-23,카페드구띠에역삼점,서울특별시 강남구 테헤란로8길 37  지하1층 (역삼동),서울특별시 강남구 역삼동 828번지 7호 지하1층 ,16.8,010 -3749-5803,2015-09-23,6239,135-935,2009-11-23,경양식
일반음식점,2009-11-23,포베이,서울특별시 강남구 삼성로84길 15 (대치동  1층),서울특별시 강남구 대치동 957번지 7호  1층 ,124.02,02  -3452-0193,2009-11-23,6185,135-280,2009-11-23,경양식
일반음식점,2009-11-24,아지동,서울특별시 강남구 봉은사로4길 11 (역삼동 지상1층),서울특별시 강남구 역삼동 601번지 24호 지상1층 ,124.29,0104-2217-488,2012-05-01,6123,135-907,2009-11-24,경양식
일반음식점,2009-11-24,요거프레소 개포동역점,서울특별시 강남구 삼성로 38  지상1층 112호 (개포동  개포빌딩),서울특별시 강남구 개포동 186번지 1호  ,41.59,02  - 445-6474,2012-02-28,6329,135-994,2009-11-24,한식
일반음식점,2009-11-25,비채,서울특별시 강남구 강남대로58길 18 (도곡동 지하1층),서울특별시 강남구 도곡동 944번지 1호 지하1층 ,164.06,5251-8971-,2015-02-16,6259,135-860,2009-11-25,경양식
일반음식점,2009-11-25,소가게,서울특별시 강남구 도산대로24길 4 (논현동 지상1층 102호),서울특별시 강남구 논현동 6번지 17호 지상1층 102호 ,97.99,010 -4568-9489,2016-09-02,6040,135-812,2009-11-25,경양식
일반음식점,2009-11-25,(주)15,서울특별시 강남구 학동로50길 16 (논현동),서울특별시 강남구 논현동 243번지 15호  ,118.45,010 -3117-8345,2012-03-30,6099,135-832,2009-11-25,경양식
일반음식점,2009-11-26,대도식당,서울특별시 강남구 삼성로 556 (삼성동  3층),서울특별시 강남구 삼성동 150번지 7호  3층 ,135.24,02  -561 -2283,2009-11-26,6165,135-090,2009-11-26,한식
일반음식점,2009-11-26,금강식당,서울특별시 강남구 봉은사로30길 62 (역삼동 영우빌딩1층),서울특별시 강남구 역삼동 668번지 8호 영우빌딩1층 ,178.3,010 -7696-3310,2015-03-24,6140,135-914,2009-11-26,경양식
일반음식점,2009-11-27,제주도마,서울특별시 강남구 압구정로2길 49 (신사동 지상1층),서울특별시 강남구 신사동 517번지 6호 지상1층 ,30.92,--,2016-06-16,6034,135-888,2009-11-27,분식
일반음식점,2009-11-27,가장 맛있는 족발,서울특별시 강남구 광평로 295  1층 108 109 110호 (수서동  사이룩스서관 ),서울특별시 강남구 수서동 716번지 0호 사이룩스서관 지상 108 109 110호 ,113.52,010 -2004-5515,2016-04-27,6349,135-884,2013-12-18,기타
일반음식점,2009-11-27,김'S 쭈꾸미,서울특별시 강남구 언주로98길 19 (역삼동 지상1층),서울특별시 강남구 역삼동 699번지 20호 지상1층 ,25.83,010 -5301-2423,2013-11-15,6147,135-917,2009-11-27,한식
일반음식점,2009-11-30,신의주찹쌀순대,서울특별시 강남구 개포로82길 9-15 (개포동 영진빌딩103 106호),서울특별시 강남구 개포동 186번지 9호 영진빌딩103 106호 ,46.51,02  -445 -6005,2014-08-05,6329,135-994,2009-11-30,한식
일반음식점,2009-11-30,더 가리온,서울특별시 강남구 삼성로85길 39 (대치동 가리온빌딩 지하1층),서울특별시 강남구 대치동 895번지 1호 가리온빌딩 지하1층 ,171.6,010 -9122-4342,2016-09-09,6196,135-840,2009-11-30,경양식
일반음식점,2009-11-30,토로노,서울특별시 강남구 삼성로67길 13 (대치동 리치캐슬1층),서울특별시 강남구 대치동 930번지 0호 리치캐슬1층 ,103.6,010 -9886-7912,2009-11-30,6203,135-998,2009-11-30,일식
일반음식점,2009-12-02,빈티지 라운지,서울특별시 강남구 논현로36길 27  지상1층 (도곡동),서울특별시 강남구 도곡동 416번지 8호 지상1층 ,40,010 -9998-1961,2014-11-17,6296,135-854,2009-12-02,경양식
일반음식점,2009-12-03,소안186,서울특별시 강남구 강남대로154길 12 (신사동),서울특별시 강남구 신사동 512번지 1호  ,86.06,010 -7707-4304,2016-01-25,6035,135-887,2009-12-03,분식
일반음식점,2009-12-03,왓탕카,서울특별시 강남구 언주로147길 33 (논현동 1층),서울특별시 강남구 논현동 68번지 2호 1층 ,49.5,010 -9231-2384,2010-03-15,6049,135-816,2009-12-03,한식
일반음식점,2009-12-03,천길,서울특별시 강남구 역삼로19길 7 (역삼동 아로마빌딩1층),서울특별시 강남구 역삼동 748번지 28호 아로마빌딩1층 ,69.42,010 -5220-8515,2014-11-27,6246,135-925,2009-12-03,한식
일반음식점,2009-12-04,쿠마(kuma),서울특별시 강남구 언주로 620 (논현동 현대인텔렉스 지하1층 6~9호),서울특별시 강남구 논현동 261번지 0호 현대인텔렉스 지하1층 6~9호 ,116.49,010 -3387-3103,2013-02-08,6101,135-832,2009-12-04,경양식
일반음식점,2009-12-04,마고꼬로,서울특별시 강남구 도산대로89길 24 (청담동 1층),서울특별시 강남구 청담동 126번지 3호 1층 ,42.97,3444-2063-,2012-07-10,6013,135-957,2009-12-04,일식
일반음식점,2009-12-04,랏32,서울특별시 강남구 선릉로161길 8 (신사동 지상2층),서울특별시 강남구 신사동 664번지 2호 지상2층 ,197.39,010 -3888-8737,2009-12-04,6018,135-897,2009-12-04,경양식
일반음식점,2009-12-07,소연,서울특별시 강남구 봉은사로84길 24-2 (삼성동 지상1 2층),서울특별시 강남구 삼성동 149번지 10호 지상1 2층 ,157.66,02  -558 -4490,2009-12-07,6165,135-878,2009-12-07,한식
일반음식점,2009-12-08,공리,서울특별시 강남구 논현로115길 10 (논현동 1층),서울특별시 강남구 논현동 176번지 24호 1층 ,116.85,011 -252 -5664,2012-03-06,6117,135-826,2009-12-08,중국식
일반음식점,2009-12-08,한솥도시락 선정릉역점,서울특별시 강남구 선릉로 603 (논현동 지상1층),서울특별시 강남구 논현동 278번지 7호 지상1층 ,59.1,02  -2549-1783,2015-06-11,6103,135-833,2009-12-08,통닭(치킨)
일반음식점,2009-12-09,평가옥2,서울특별시 강남구 삼성로95길 37 (삼성동 지상2층),서울특별시 강남구 삼성동 143번지 1호 지상2층 ,216.46,0105-4163-455,2009-12-09,6159,135-877,2009-12-09,한식
일반음식점,2009-12-09,해오름,서울특별시 강남구 논현로12길 13 (개포동 지상1층),서울특별시 강남구 개포동 1196번지 6호 지상1층 ,36,5736-799-,2013-05-15,6312,135-962,2009-12-09,통닭(치킨)
일반음식점,2009-12-09,커핀그루나루 역삼2호점,서울특별시 강남구 봉은사로 306 (역삼동 지상1.2층),서울특별시 강남구 역삼동 681번지 16호 지상1.2층 ,300.34,02  -3453-3823,2016-01-12,6143,135-916,2009-12-09,경양식
일반음식점,2009-12-10,젤로,서울특별시 강남구 도산대로49길 10-6 (신사동 지하1층),서울특별시 강남구 신사동 652번지 7호 지하1층 ,119,010 -4258-8080,2015-03-30,6019,135-897,2009-12-10,경양식
일반음식점,2009-12-11,문어앤치킨,서울특별시 강남구 강남대로152길 30 (신사동 지상1층),서울특별시 강남구 신사동 514번지 5호 지상1층 ,99,--,2016-05-02,6035,135-887,2009-12-11,통닭(치킨)
일반음식점,2009-12-14,청담한방숯불갈비,서울특별시 강남구 삼성로 649  지하1층 2호-3호 (삼성동),서울특별시 강남구 삼성동 19번지 4호 지하1층 2 3호 ,60.04,010 -7645-1474,2012-02-27,6091,135-508,2013-05-07,한식
일반음식점,2009-12-14,(주)철든놈 제2공장,서울특별시 강남구 강남대로94길 28 (역삼동 지하1층),서울특별시 강남구 역삼동 649번지 0호 지하1층 ,313,010 -5505-0778,2013-11-27,6134,135-912,2009-12-14,경양식
일반음식점,2009-12-14,남순남순대,서울특별시 강남구 도곡로4길 12 (도곡동),서울특별시 강남구 도곡동 945번지 2호  ,158.67,02  -574 -3227,2010-03-16,6258,135-860,2009-12-14,한식
일반음식점,2009-12-15,논현골최고야,서울특별시 강남구 선릉로111길 10 (논현동 지상1층),서울특별시 강남구 논현동 269번지 17호 지상1층 ,66,010 -7791-3253,2009-12-15,6103,135-833,2009-12-15,한식
일반음식점,2009-12-15,까르니두브라질(강남),서울특별시 강남구 테헤란로2길 27 (역삼동 비젼타워202호),서울특별시 강남구 역삼동 826번지 26호 비젼타워202호 ,290.2,02  -552 -4442,2013-11-11,6241,135-935,2009-12-15,경양식
일반음식점,2009-12-15,비올라,서울특별시 강남구 선릉로100길 56 (삼성동 지상1층),서울특별시 강남구 삼성동 142번지 19호 지상1층 ,102,0112-2249-69,2016-10-10,6160,135-876,2009-12-15,경양식
일반음식점,2009-12-16,란참치,서울특별시 강남구 언주로93길 24 (역삼동 지상1층),서울특별시 강남구 역삼동 673번지 31호 지상1층 ,131.99,010 -9917-5001,2013-09-05,6139,135-915,2009-12-16,한식
일반음식점,2009-12-16,오마참치,서울특별시 강남구 논현로152길 9 (신사동 지상2층),서울특별시 강남구 신사동 590번지 18호 지상2층 ,213.51,5202-1984-,2017-03-02,6025,135-893,2009-12-16,경양식
일반음식점,2009-12-16,브라운 브레드,서울특별시 강남구 논현로26길 29 (도곡동 지상1층),서울특별시 강남구 도곡동 424번지 8호 지상1층 ,50,010 -4262-4885,2013-04-11,6302,135-855,2009-12-16,한식
일반음식점,2009-12-16,담소락,서울특별시 강남구 논현로131길 14 (논현동 지하1층),서울특별시 강남구 논현동 37번지 2호 지하1층 ,52.8,02  -544 -8248,2009-12-16,6046,135-815,2009-12-16,분식
일반음식점,2009-12-17,고흥집,서울특별시 강남구 학동로4길 26 (논현동 지상1층),서울특별시 강남구 논현동 144번지 18호 지상1층 ,17,011 -9124-2082,2009-12-17,6114,135-825,2009-12-17,한식
일반음식점,2009-12-17,강남주먹고기,서울특별시 강남구 도산대로50길 47 (논현동 지하1층),서울특별시 강남구 논현동 104번지 0호 지하1층 ,43.18,02  -549 -7567,2016-01-06,6056,135-820,2009-12-17,기타
일반음식점,2009-12-18,더 스픈,서울특별시 강남구 역삼로 517  지상1층 (대치동),서울특별시 강남구 대치동 960번지 19호  ,115.96,02  -567 -5171,2016-09-06,6185,135-847,2009-12-18,한식
일반음식점,2009-12-18,비원(BE ONE),서울특별시 강남구 선릉로152길 15  지하2층 (청담동),서울특별시 강남구 청담동 88번지 10호  ,304.29,02  -549 -4555,2016-11-15,6014,135-954,2017-01-18,경양식
일반음식점,2009-12-21,다채 청담점,서울특별시 강남구 도산대로 431 (청담동  2층),서울특별시 강남구 청담동 92번지 2호  2층 ,166.32, 02 -2252-0030,2009-12-21,6016,135-100,2009-12-21,경양식
일반음식점,2009-12-22,선릉점 새마을식당,서울특별시 강남구 테헤란로64길 24 (대치동 지상1층),서울특별시 강남구 대치동 897번지 28호 지상1층 ,99,02  -508 -1723,2012-06-15,6198,135-840,2009-12-22,통닭(치킨)
일반음식점,2009-12-23,명동칼국수,서울특별시 강남구 도산대로12길 7 (논현동 지하1층),서울특별시 강남구 논현동 5번지 13호 지하1층 ,99,0117-1223-33,2014-02-25,6039,135-812,2009-12-23,한식
일반음식점,2009-12-24,마루터,서울특별시 강남구 압구정로79길 81 (청담동  2층),서울특별시 강남구 청담동 128번지 22호  2층 ,167.17,02  -548 -9081,2009-12-24,6013,135-100,2009-12-24,한식
일반음식점,2009-12-24,창하식당,서울특별시 강남구 선릉로112길 50 (삼성동 지하1층),서울특별시 강남구 삼성동 44번지 4호 지하1층 ,60,0109-0330-492,2009-12-24,6097,135-868,2009-12-24,한식
일반음식점,2009-12-24,육전면사무소,서울특별시 강남구 학동로 224  지하1층 101 102호 (논현동),서울특별시 강남구 논현동 209번지  ,80,010 -5299-9463,2015-03-12,6104,135-996,2009-12-24,한식
일반음식점,2009-12-24,사발집,서울특별시 강남구 봉은사로2길 3  지상1층 (역삼동),서울특별시 강남구 역삼동 601번지 3호  ,17.5,  02-557 -8646,2009-12-24,6123,135-907,2009-12-24,한식
일반음식점,2009-12-28,샐러드앤 미미,서울특별시 강남구 도산대로56길 15-1 (청담동 지하1층),서울특별시 강남구 청담동 22번지 23호 지하1층 ,83.32,5484-155-,2009-12-28,6062,135-950,2009-12-28,경양식
일반음식점,2009-12-28,신라의달밤 강남2호점,서울특별시 강남구 강남대로122길 10 (논현동 지상3층),서울특별시 강남구 논현동 166번지 0호 지상3층 ,241.17,02  -3475-4792,2014-10-31,6119,135-825,2009-12-28,한식
일반음식점,2009-12-31,향원,서울특별시 강남구 언주로 727  지상2층 (논현동  트리스빌딩),서울특별시 강남구 논현동 70번지 6호 트리스빌딩 지상2층 ,92.79,02  -6255-0311,2016-01-12,6050,135-995,2009-12-31,한식
일반음식점,2009-12-31,테이트모던,서울특별시 강남구 삼성로 716 (청담동 지하1층),서울특별시 강남구 청담동 76번지 0호 지하1층 ,40,011 -201 -3364,2012-04-16,6074,135-953,2009-12-31,경양식
일반음식점,2009-06-25,시안,서울특별시 강남구 강남대로 514 (논현동 2층),서울특별시 강남구 논현동 164번지 4호 2층 ,235.08,02  -2671-5229,2009-06-25,6114,135-825,2011-02-25,한식
일반음식점,2009-07-07,본차푸드,서울특별시 강남구 남부순환로 2942  지하1층 143호 (대치동  풍림빌딩),서울특별시 강남구 대치동 507번지 1호  ,6.44,011 -9757-2374,2015-05-27,6291,135-836,2014-08-20,한식
일반음식점,2009-10-19,더 그린테이블,서울특별시 강남구 선릉로155길 13  2층 (신사동),서울특별시 강남구 신사동 655번지 4호  ,59,010 -7110-0570,2009-10-19,6019,135-897,2016-09-09,까페
일반음식점,2010-01-05,세븐블레스,서울특별시 강남구 강남대로162길 40 (신사동 지상1층 202호),서울특별시 강남구 신사동 520번지 1호 지상1층 202호 ,72,0708-8885-2575,2010-01-05,6028,135-888,2011-09-19,경양식
일반음식점,2010-01-07,땡겨,서울특별시 강남구 언주로108길 8 (역삼동 지상1층),서울특별시 강남구 역삼동 687번지 0호 지상1층 ,45,5251-919-,2010-01-07,6144,135-916,2010-01-07,한식
일반음식점,2010-01-07,너도먹고 나도먹고,서울특별시 강남구 남부순환로 2738 (도곡동 1층),서울특별시 강남구 도곡동 411번지 20호 1층 ,38.2,  02- 529-9969,2015-10-19,6296,135-854,2010-01-07,경양식
일반음식점,2010-01-07,모두의쭈꾸미,서울특별시 강남구 논현로38길 28 (도곡동 지상1층),서울특별시 강남구 도곡동 416번지 2호 지상1층 ,152.25,5796-282-,2015-02-24,6296,135-854,2010-01-07,경양식
일반음식점,2010-01-08,미스터피자양재점,서울특별시 강남구 강남대로 242 (도곡동 지상2층),서울특별시 강남구 도곡동 953번지 3호 지상2층 ,317.73,02  -3463-1100,2013-07-19,6267,135-860,2010-01-08,패스트푸드
일반음식점,2010-01-11,루나아시아,서울특별시 강남구 삼성로100길 15 (삼성동  1층),서울특별시 강남구 삼성동 152번지 62호  1층 ,134.4,02  -572 -3463,2012-11-20,6166,135-090,2010-01-11,기타
일반음식점,2010-01-11,시카고,서울특별시 강남구 선릉로153길 13 (신사동 한조빌딩 지하1층),서울특별시 강남구 신사동 654번지 5호 한조빌딩 지하1층 ,284.28,010 -9133-9811,2010-12-27,6019,135-897,2010-01-11,경양식
일반음식점,2010-01-11,돼지네포장마차,서울특별시 강남구 학동로81길 7 (청담동 지상1층),서울특별시 강남구 청담동 76번지 11호 지상1층 ,29,02  -514 -2070,2010-01-11,6074,135-953,2010-01-11,한식
일반음식점,2010-01-12,버틀러,서울특별시 강남구 논현로151길 41  지상1층 102호 (신사동),서울특별시 강남구 신사동 561번지  ,33,6242-3377-,2015-11-30,6037,135-890,2010-01-12,기타
일반음식점,2010-01-12,리싸이클씨티,서울특별시 강남구 강남대로 510 (논현동 지상1층),서울특별시 강남구 논현동 164번지 7호 지상1층 ,33,010 -2248-9009,2010-01-12, ,135-825,2010-01-12,탕류(보신용)
일반음식점,2010-01-13,한우촌갈비,서울특별시 강남구 선릉로 340 (대치동 지상2층206호),서울특별시 강남구 대치동 908번지 20호 지상2층206호 ,99.32,02  -445 -6790,2010-01-13,6199,135-841,2010-01-13,한식
일반음식점,2010-01-13,그릴청담,서울특별시 강남구 압구정로79길 37-6 (청담동 2 3층),서울특별시 강남구 청담동 123번지 39호 2 3층 ,221.25,  02-515 -3386,2016-04-05,6012,135-955,2010-01-13,한식
일반음식점,2010-01-13,명동칼국수샤브샤브,서울특별시 강남구 역삼로1길 19 (역삼동 지하1층),서울특별시 강남구 역삼동 831번지 5호 지하1층 ,128.77,02  -552 -3358,2011-07-28,6242,135-936,2010-01-13,한식
일반음식점,2010-01-14,삼군 김치찌개,서울특별시 강남구 테헤란로51길 7 (역삼동  1층),서울특별시 강남구 역삼동 702번지 30호  1층 ,66,010 -2215-7518,2013-11-11,6151,135-080,2010-01-14,패스트푸드
일반음식점,2010-01-14,노피,서울특별시 강남구 강남대로118길 70 (논현동),서울특별시 강남구 논현동 195번지 0호  ,23.1,011 -728 -1155,2010-01-14,6121,135-826,2010-01-14,기타
일반음식점,2010-01-14,진푸드,서울특별시 강남구 논현로150길 36  2층 (논현동),서울특별시 강남구 논현동 64번지 2호 2층 ,72.44,010 -8319-6860,2015-02-13,6049,135-816,2015-02-03,김밥(도시락)
일반음식점,2010-01-15,두줄,서울특별시 강남구 언주로150길 51 (논현동 지하1층),서울특별시 강남구 논현동 93번지 15호 지하1층 ,164.3,5463-877-,2016-07-19,6055,135-819,2010-01-15,경양식
일반음식점,2010-01-15,카엔,서울특별시 강남구 도산대로55길 7  지상2층 (청담동),서울특별시 강남구 청담동 86번지 5호 지상2층 ,92,011 -443 -8538,2013-06-28,6014,135-954,2010-01-15,한식
일반음식점,2010-01-15,(주)브레댄코 비알시디 강남구청역점,서울특별시 강남구 학동로 402 (삼성동 강남구청역 지하1층),서울특별시 강남구 삼성동 1번지 0호 강남구청역 지하1층 ,360,5324-205-,2011-10-24,6088,135-705,2010-01-15,경양식
일반음식점,2010-01-15,신요가,서울특별시 강남구 봉은사로49길 6 (논현동 지상1층),서울특별시 강남구 논현동 278번지 12호 지상1층 ,72.72,010 -5100-4036,2013-04-24,6103,135-833,2010-01-15,경양식
일반음식점,2010-01-18,제네시스,서울특별시 강남구 선릉로131길 15 (논현동 지하1층),서울특별시 강남구 논현동 118번지 3호 지하1층 ,215.96,010 -201 -2700,2012-11-26,6060,135-821,2010-01-18,경양식
일반음식점,2010-01-19,2 테이블,서울특별시 강남구 논현로167길 15 (신사동 지상1층),서울특별시 강남구 신사동 570번지 3호 지상1층 ,89.1,02  -549 -7826,2012-05-17,6031,135-891,2010-01-19,한식
일반음식점,2010-01-21,놀부부대찌개대치1호점,서울특별시 강남구 테헤란로86길 15 (대치동 지상1층),서울특별시 강남구 대치동 943번지 29호 지상1층 ,115.5,02  -593 -0329,2010-01-21,6179,135-845,2010-01-21,한식
일반음식점,2010-01-21,어중왕,서울특별시 강남구 광평로 280 (수서동 로즈데일 지하2층117-2호),서울특별시 강남구 수서동 724번지 0호 로즈데일 지하2층117-2호 ,84.2,3075-502-,2011-02-28,6367,135-885,2010-01-21,한식
일반음식점,2010-01-22,일사공이,서울특별시 강남구 도산대로38길 20 (논현동 금양빌딩1층),서울특별시 강남구 논현동 68번지 7호 금양빌딩1층 ,123.94,5491-402-,2010-01-22,6049,135-816,2010-01-22,분식
일반음식점,2010-01-22,더블유(W),서울특별시 강남구 강남대로118길 14 (논현동 지상4층),서울특별시 강남구 논현동 183번지 2호 지상4층 ,101.2,0104-1032-775,2015-05-29,6120,135-827,2010-01-22,일식
일반음식점,2010-01-25,아따니체,서울특별시 강남구 도산대로15길 25 (신사동 지상2층),서울특별시 강남구 신사동 542번지 4호 지상2층 ,163.2,010 -9405-7149,2010-01-25,6036,135-889,2010-01-25,경양식
일반음식점,2010-01-26,모찌이야기,서울특별시 강남구 강남대로152길 40  2층 (신사동),서울특별시 강남구 신사동 537번지 지상2층 ,79.33,010 -5291-9808,2013-10-22,6035,135-889,2010-01-26,경양식
일반음식점,2010-01-27,블루밍가든강남점,서울특별시 강남구 강남대로 358 (역삼동 지하1층),서울특별시 강남구 역삼동 826번지 14호 지하1층 ,352,02  -3466-1962,2010-01-27,6241,135-935,2010-01-27,경양식
일반음식점,2010-01-27,델리하인츠버그,서울특별시 강남구 압구정로10길 33 (신사동 지상1층),서울특별시 강남구 신사동 534번지 1호 지상1층 ,91.15,0109-9450-915,2010-01-27,6028,135-889,2010-01-27,경양식
일반음식점,2010-01-28,푸드까페,서울특별시 강남구 도곡로 181 (역삼동 지상1층),서울특별시 강남구 역삼동 799번지 19호 지상1층 ,66,010 -4539-4715,2014-06-24,6256,135-930,2010-01-28,분식
일반음식점,2010-01-28,샤토블랑,서울특별시 강남구 도산대로 452 (청담동 JS빌딩 지하3층),서울특별시 강남구 청담동 5번지 12호 JS빌딩 지하3층 ,327.56,011 -490 -0838,2010-01-28,6062,135-948,2010-01-28,경양식
일반음식점,2010-01-29,킹스(KINGS),서울특별시 강남구 압구정로54길 25  지하1층 (신사동),서울특별시 강남구 신사동 664번지 16호 지하1층 ,132.84,010 -6577-3313,2016-05-10,6018,135-897,2010-01-29,룸살롱
일반음식점,2010-02-02,이십사절기,서울특별시 강남구 도산대로37길 13 (신사동 지상1층),서울특별시 강남구 신사동 589번지 17호 지상1층 ,124.46,011 -9646-8696,2010-02-02,6024,135-893,2010-02-02,경양식
일반음식점,2010-02-02,청실식당,서울특별시 강남구 남부순환로 2917 (대치동 지하1층 38호),서울특별시 강남구 대치동 626번지 0호 지하1층 38호 ,21,5183-692-,2010-02-02,6280,135-838,2010-02-02,한식
일반음식점,2010-02-02,긴노사라,서울특별시 강남구 선릉로16길 4-10 (개포동 옥천빌딩102호),서울특별시 강남구 개포동 168번지 4호 옥천빌딩102호 ,53.12,5748-588-,2010-02-02,6325,135-802,2011-03-22,일식
일반음식점,2010-02-02,셰프스노트,서울특별시 강남구 영동대로 511 (삼성동 오크우드프리미어호텔 지상1층),서울특별시 강남구 삼성동 159번지 0호 오크우드프리미어호텔 지상1층 ,325.3,0109-1112-009,2010-02-02,6164,135-090,2010-02-02,경양식
일반음식점,2010-02-04,대박맛집,서울특별시 강남구 밤고개로1길 10  지하2층 B214 B215호 (수서동  현대벤처벨),서울특별시 강남구 수서동 713번지 0호 현대벤처빌 지하2층 B214 B215호,41.3,02  -451 -7689,2011-08-02,6349,135-884,2012-08-22,한식
일반음식점,2010-02-04,스파게티 스토리,서울특별시 강남구 강남대로122길 52 (논현동 지상1층),서울특별시 강남구 논현동 157번지 0호 지상1층 ,28,016 -9336-0361,2012-10-12,6115,135-824,2010-02-04,김밥(도시락)
일반음식점,2010-02-05,마산다찌,서울특별시 강남구 언주로113길 14 (논현동 지상1층),서울특별시 강남구 논현동 230번지 20호 지상1층 ,220.17,0114-1775-57,2012-03-28,6108,135-830,2010-02-05,일식
일반음식점,2010-02-05,팥고을,서울특별시 강남구 개포로 512 (개포동 지상2층210호),서울특별시 강남구 개포동 186번지 17호 지상2층210호 ,48.15,02  -538 -8283,2017-01-25,6329,135-994,2010-02-05,한식
일반음식점,2010-02-09,사바사바치킨,서울특별시 강남구 일원로9길 48 (일원동 1층),서울특별시 강남구 일원동 645번지 0호 1층 ,66,3412-9295-,2010-02-09,6342,135-945,2010-02-09,통닭(치킨)
일반음식점,2010-02-11,프로간장새우 1호점,서울특별시 강남구 강남대로122길 20 (논현동 지상1층),서울특별시 강남구 논현동 166번지 4호 지상1층 ,39.59,011 -271 -1240,2010-02-11,6119,135-825,2010-02-11,한식
일반음식점,2010-02-12,대치동함흥면옥,서울특별시 강남구 도곡로 424  지상1층 (대치동  지산빌딩),서울특별시 강남구 대치동 1023번지 2호 지산빌딩 지상1층 ,183.61,010 -9985-3989,2010-02-12,6279,135-500,2014-12-02,한식
일반음식점,2010-02-12,봉추찜닭압구정로데오점,서울특별시 강남구 선릉로157길 20-5 (신사동 지상2층),서울특별시 강남구 신사동 663번지 7호 지상2층 ,192.24,010 -3331-8054,2010-02-12,6018,135-897,2010-02-12,한식
일반음식점,2010-02-16,카페 드 보나,서울특별시 강남구 역삼로37길 11 (역삼동 1층  102호),서울특별시 강남구 역삼동 729번지 39호 1층  102호 ,83.28,010 -7148-2068,2012-12-17,6225,135-921,2010-02-16,패스트푸드
일반음식점,2010-02-17,엄마손생선구이,서울특별시 강남구 역삼로 213 (역삼동 지상1층),서울특별시 강남구 역삼동 733번지 27호 지상1층 ,39.6,0108-0712-969,2014-09-16,6224,135-514,2010-02-17,한식
일반음식점,2010-02-17,현경이네,서울특별시 강남구 강남대로120길 31 (논현동 지상1층),서울특별시 강남구 논현동 167번지 17호 지상1층 ,26,010 -9071-4755,2013-02-14,6119,135-825,2010-02-17,한식
일반음식점,2010-02-17,두두컴퍼니,서울특별시 강남구 도곡로4길 24 (도곡동 지상1층),서울특별시 강남구 도곡동 945번지 16호 지상1층 ,103.6,010 -9009-2037,2015-04-17,6258,135-860,2010-02-17,경양식
일반음식점,2010-02-17,봉된장,서울특별시 강남구 테헤란로10길 25 (역삼동 지상1층102호),서울특별시 강남구 역삼동 828번지 21호 지상1층102호 ,52.8,0255-2825-8,2015-03-30,6239,135-935,2010-02-17,한식
